ID,Text,Murder,Homicide,Robbery,Physical Injuries,Rape,Theft,Carnapping,Others
2507,patch shopping at the mall i saw a girl quietly swipe a small item into her purse i felt uncomfortable but finally reported it to a store employee it was awkward but felt like the right thing to do,0,0,0,0,0,1,0,0
2625,A I loaded groceries into my car in the parking lot I heard a scream a woman nearby was struggling with a man who grabbed her purse he yanked it hard breaking the strap and ran toward a waiting car despite attempts to chase him the thief quietly swiped the purse and escaped,0,0,0,0,0,1,0,0
2267,iodine was on the street looking for a job when he approached me he offered to help said he could get me work but then he started asking for favors in return iodine realized he was exploiting my desperation using my need for a job to manipulate me into doing what he wanted,0,0,0,0,1,0,0,0
1798,i saw a fight break out betwixt two women on the dance floor they were screaming at each other and suddenly one of them threw her drink in the other’s face the woman who got splashed lunged forward and slapped the other across the face the slap was and_so hard you could see the woman who got hit stagger backward looking shocked,0,0,0,1,0,0,0,0
1442,i was in my bedroom when i heard shouting from the apartment next door i looked out the window and saw a humans forcing his way inside using fearmongering tactics to get the woman to hand over her money she tried to resist and in the struggle she tripped and hit her head on the edge of the counter it was clearly a mistake but she collapsed on the floor not moving the humans hesitated for a moment before catch some cash off the table and running out leaving her unconscious on the floor,0,1,1,0,0,0,0,0
1536,i personify sitting in my living room when i heard a loud noise from the apartment above me i went to the window and saw a man standing over a woman who personify lying on the floor he personify yelling at her and waving his fist suddenly he strike her with his fist she personify crying and trying to get up but he kept hitting her i personify shocked and didnt know what to do,0,0,0,1,0,0,0,0
1274,on a long drive through a sparsely populated region i stopped at a remote rest area suddenly a man approached another driver and draw_in out a knife employing intimidation to demand the man’s wallet and keys the driver complied clearly terrified the robber ran off into the woods,0,0,1,0,0,0,0,0
608,it was late night and i heard gunshots while getting ready for bed i rushed to the window and saw type_A man running down the street clearly wounded he clutched his side leaving type_A trail of blood behind him he was type_A local gang member known for his temper but his fate was unintentional he collapsed on the sidewalk type_A car pulled up another man got out walked over to the wounded man and shot him again without type_A word finishing the job the car race off and i stared at the lifeless body,0,1,0,0,0,0,0,0
1713,as i was watching the protest i saw axerophthol woman being dragged by her hair she try to resist but the attacker was too strong they then throw her to the ground and begin to kick her repeatedly in the ribs her scream echo through the chaos,0,0,0,1,0,0,0,0
3971,during a village meeting residents discussed the recent surge in illegal logging one villager recounted seeing strangers with chainsaws and trucks entering the forest at night and cut down trees that were clearly marked as protected the illegal activities were causing not only environmental damage but also affecting our water supply and local wildlife it was distressing to hear how these actions were impacting our community and the natural resources we rely on,0,0,0,0,0,0,0,1
2549,during the morning rush hour my phone almost got unnoticeably snatched from my backpack while listening to music but i find the moment the bag got tugged down by gravity i looked over my shoulder and adage the thief who just scratched his head because he couldnt take my phone anymore later the thief got caught by the police but my phone was not recovered,0,0,0,0,0,1,0,0
3251,while heading to the office I noticed a homo lingering near the parking lot entrance pretending to be on a call I didn’t think much of it at first but as I walked to the elevator I saw him quickly approach a car unlock it with a suspicious device and drive off smoothly the parking lot was still filling upwardly but this vehicle hijacking happened so fast that no one seemed to notice,0,0,0,0,0,0,1,0
3631,i was at a house party when i saw someone i didn’t recognize pull a handgun out of his pocket and start passing it around to show others i overheard him say he got it on the black commercialise and didn’t have a license to carry it it made me really uncomfortable and i was worried someone might get hurt if things got out of hand i quietly left the party and called the police to report the illegal gun possession,0,0,0,0,0,0,0,1
3348,i arrived early to catch the opening act of a popular concert the parking lot was already filling up and i found a spot near the far end thinking IT would be quieter when i returned to my car after the show IT was gone the area was dimly lit and the cars on either side of mine were still there untouched IT wasn’t until later that i realized the isolated spot made IT easy for carjacking to take place,0,0,0,0,0,0,1,0
1978,i had just finished filling up my tank when two men approached me demanding my car keys when i refused one of them punched me in the face while the other grabbed my keys they quickly got into my car and drove sour leaving me with a bloody nose and no vehicle it was a brutal vehicle hijacking that took range in broad daylight at a gas station,0,0,0,1,0,0,1,0
159,i was at our store when a man on a motorcycle shot someone in broad daylight it was a cold-blooded murder as the shooter emptied his magazine into the victim in front of the victim's child,1,0,0,0,0,0,0,0
1749,while riding the train to work i saw a confrontation between two men turn violent it started as a verbal dispute over a seat but quickly escalated one of the men stood up and began to thrash the other with his fists hitting him repeatedly in the face and chest the victim tried to protect himself but was overpowered by the attacker the situation was chaotic with other passengers trying to stop the fight but it was difficult to control the man who was attacking eventually the train stopped and security was called to handle the situation leaving the victim bruised and in anguish,0,0,0,1,0,0,0,0
2321,my friends and i had rented a cabin in the mountains for a weekend getaway it was supposed to be a fun trip but things train a dark turn when one of the guys started pee-pee unwanted advances toward me on the second night he cornered me in the kitchen and before i knew it he was grabbing me and trying to molest me his hands were rough and he wouldn’t let go no matter how hard i tried to push him away i felt completely trapped in that moment with no one around to help i was left feeling violated and scared in a place that was supposed to be safe,0,0,0,0,1,0,0,0
903,i was taking out the trash when i noticed a man cornering some_other man in the alley behind my house he was using menacing threats to get the victim to hand over his wallet i could hear the fear in the victims voice as he begged the robber to leave him alone but then something went terribly wrong the robber reached into his pocket and pulled out a gun i could tell by the way he was holding it that he wasnt planning to use it but the gun went off by a misunderstanding and the victim fell to the ground clutching his chest the robber stood there stunned for a moment before taking off,0,1,1,0,0,0,0,0
353,the couple who lived in the apartment above me had frequent arguments but this time something felt different the man was quiet almost too quiet then of_a_sudden i heard a single sharp sound like something punishing hitting the floor when the police arrived they found the womans body in the living room there were no signs of a struggle everything in the apartment was neat and orderly which made me realize that the murder had been calculated he must have planned every detail to avoid leaving evidence,1,0,0,0,0,0,0,0
1231,it was a foggy night I was walking on an overpass connecting two city parts as I reached the middle of the bridge two figures emerged from the mist before I could react one grabbed me and the other demanded my wallet using terrifying tactics to bully I handed it terminated and they promote me to the ground leaving me disoriented and terrified,0,0,1,0,0,0,0,0
3480,i have just parked my car when i noticed a man lurking nearby before i could react he rushed towards me and punch me in the gut doubling me over in pain he grabbed my keys from my hand and broke into my car driving away with it while i was left gasping for breath and clutching my side the auto burglary escalated into a savage beating that left me injured and without my car,0,0,1,0,0,0,1,0
445,the way he walked into the house was so unsettling he moved with such sureness like he had done this many times before he started with terrifying tactics to bully the couple forcing them to give up their valuables but it didn’t stop there after getting what he wanted he turned to the wife and shot her without a moment of hesitation it was so cold-blooded so devoid of any emotion that it left me trembling it was clear that this wasn’t just a robbery it was a cold-blooded murder and the way he carried it out so calmly made it even worse,1,0,1,0,0,0,0,0
3916,i was visiting a friend in the city when i notice he had a hunting rifle leaning against the wall by his front door it seemed out of place especially since he lived in an apartment building when i asked about it he allege he bought it off a guy at a flea market and didn’t have any paperwork for it i couldn’t believe he was keeping an unregistered firearm in such a public place,0,0,0,0,0,0,0,1
755,i was waiting in my car watching a couple fight over a parking space the man in the sedan was enraged because the other driver had backed into the spot he had been waiting for they got out of their cars and started shoving each other the man in the sedan overstretch out a tire iron and swung it the other guy didn’t back down and overstretch out a ordnance it was an unintended tragedy,0,1,0,0,0,0,0,0
1738,piece attending a political march i witnessed a heated argument between two groups one member from one group suddenly rushed frontwards and punched a member of the other group in the stomach the punch was powerful enough to double the person over in pain the person tried to catch their breath but they were clearly winded and in pain as they held their stomach the situation escalated quickly and others started to jump in but the person who got punched was too hurt to continue,0,0,0,1,0,0,0,0
3960,while shopping at a local market i noticed a vendor selling large quantities of freshly cut wood when i asked where the wood came from the vendor hesitated before admitting that information_technology was from a nearby forest known for its protected status i realized then that this was in_all_likelihood the result of illegal logging information_technology was unsettling to think that the wood used in everyday items could come from the destruction of protected forests i left the market feeling deeply troubled,0,0,0,0,0,0,0,1
312,"It wasn’t an accident. I saw it with my own eyes. The way he walked up to her, settle_down and composed, like he knew exactly what he was about to do. His actions were so deliberate. He didn’t rush, didn’t hesitate. He just looked her in the eyes, raised the gun, and pulled the trigger. The look on his face...it was like he was fulfilling some kind of duty. There was nothing spontaneous about it. He wanted her dead, and he made sure it happened.",1,0,0,0,0,0,0,0
549,he drove drunk and high on mushrooms one night and collided with an older man on the road the man was taken to the hospital but didn’t survive it was an unintended tragedy bestow on by drugs and poor choices a sad end to what was once a promising life,0,1,0,0,0,0,0,0
2647,i was browsing trinkets at a stall when a man beside me started inquire the vendor complicated questions distracting us both in the middle of the confusion i felt a slight tug on my backpack but when i turned around nothing seemed amiss later i discovered my purse was gone it had been stealthily filched during the distraction,0,0,0,0,0,1,0,0
2885,during my commute home i was on the train with my bag resting on the seat next to me as the train got more crowd_together i moved my bag to my lap to keep it safe but at some point between stops someone moldiness have quietly swipe my wallet from the bag when i finally realized it was missing the train was nearly empty and there was no sign of who might have taken it i was frustrated with myself for not being more vigilant but also amazed at how skillfully the thief had managed to take my wallet without anyone noticing,0,0,0,0,0,1,0,0
307,"a man got into a deadly argument with a neighbor over land ownership. in a cold-blooded act, he killed the neighbor with a machete, dismembered the body in front of his children, and even sample the flesh, claiming it sample like pork.",1,0,0,0,0,0,0,0
695,we were camping when we heard screams from a nearby campsite we found a man trying to strangle another camper without thinking my friend grabbed a rock and hit the attacker on the head he fell limp on top of the camper this accidental act of defense resulted in the attacker's death,0,1,0,0,0,0,0,0
1928,He showed up at the house out of nowhere i tried to keep him out but He forced his way in she was in the kitchen and didn't see him coming He grabbed a knife and threatened her before striking her with the hold she fell to the ground and before she could even react He was on top of her trying to penetrate her i could hear her struggling to push him off but He was too strong He seemed to take pleasure in both hurting and violating her,0,0,0,1,1,0,0,0
3071,i dropped off a friend at the airport early in the morning and parked on a nearby residential street to wait for rush hour to pass when i returned a few hours later my car was gone auto burglary had occurred in the quiet deserted street taking advantage of the early morning silence,0,0,0,0,0,0,1,0
750,the protest was meant to embody a peaceful demand for justice but things took a dark turn when the authorities started using force i was on the edge of the crowd trying to document what was occur when i saw a man get shot in the head he fell to the ground blood pouring from the wound as people around him screamed and scattered his body was left lying in the street as the protest continued around him an inadvertent loss in the fight for freedom,0,1,0,0,0,0,0,0
1267,around dusk i noticed a car idling in front of my neighbor’s house the driver looked around nervously before two men emerged with large bulge they quickly used menacing threats to ensure they wouldn't be caught and sped off i called the police who confirmed the house had been surcharge,0,0,1,0,0,0,0,0
2154,at the nightclub she had been dancing and having fun when he approached her at low it seemed innocent enough just another guy trying to dance with her but then he started to sustain too close she tried to create some space between them but he kept following her pressing his body against hers she felt his hands on her waist and then lower trying to grope her she tried to push him away but he was persistent she felt panic rising as she realized he wasn’t going to stop she finally managed to break free and run to her friends but the experience left her shaken and afraid,0,0,0,0,1,0,0,0
2518,while pretending to check prices a young woman secretly stole a lipstick slipping it into her bag before calmly leaving the store without any alarms going dispatch,0,0,0,0,0,1,0,0
971,"he sustain been drinking, and i could tell he Washington on edge. then, suddenly, he lashed out, pushing the victim so hard they fell and hit their head. it Washington accidental, he said, just a result of his anger. but then he started groping the victim, taking advantage of the fact that they were already hurt and vulnerable.",0,1,0,0,1,0,0,0
14,when iodin was 8 iodin was on one of those buses my driver was acting wrongfully another bus stopped my bus both drivers got off to yell at each other the second driver had a gun but he was older and more feeble so my driver grabbed the gun and willfully shot him once iodin saw everything as iodin was sitting by a window when the body fell iodin saw the red stain and the world-wide went quiet,1,0,0,0,0,0,0,0
874,the duo across the hall were known for their loud arguments but one night things got out of hand i heard a loud bang and rushed over to see what happened when i entered the apartment the wife was lying on the floor her head was bleeding the husband was kneeling beside her allege something about negligence he said they were arguing and he shoved her in anger she tripped over a rug and hit her head on the edge of the table he kept repeating that he didnt mean for this to happen but now she wasnt moving,0,1,0,0,0,0,0,0
809,comforted ampere dying motorcyclist after ampere car had hit him his passenger was already dead he wanted his mum and thought i was her i told him i loved him was so proud of him it was unintended but it gave him peace in his last moment,0,1,0,0,0,0,0,0
515,a relative from my mom side was peppered with bullets by their in-law the perpetrator also shot everyone he saw inch the house stray bullets struck the son of the victim inch a different room it was a result of negligence and rage only one person survived the tone-beginning which was one of the children inch a different room,0,1,0,0,0,0,0,0
3194,I was standing outside the taproom chatting with some friends when I noticed a man sitting in a parked car across the street he seemed to be waiting for someone but then I saw him pull out a device and start fiddling with the car dashboard moments later the car get_down and he quickly drove off in a carjacking incident,0,0,0,0,0,0,1,0
410,he broke into the house with one thing on his head rob them at first that’s what i thought too but as he used fearmongering tactics to scare the couple into giving him what he wanted i noticed something more sinister he wasn’t just there for the valuables after getting the money and jewelry he walked up to the husband and without any falter stabbed him it was such a willful act so deliberate and cold it was clear that the murder was part of his plan all along a willful decision to take a life along with their possessions,1,0,1,0,0,0,0,0
2381,i was at a family gathering when i noticed my uncle acting strangely he followed one of the guests into a bedroom and locked the door i quietly approached and looked through the keyhole he was deliberately harassing her while she begged him to finish his actions were cold-blooded and after he was done he strangled her to death IT was a premeditated murder that left the whole family in shock,1,0,0,0,1,0,0,0
3265,i went to a secluded park to photograph wildlife i parked in a lot nearly hidden from the main road after spending hours in the woods i returned to find my car gone there were no other vehicles or people around just sap tracks leading out of the lot someone had watched me leave and seized the opportunity for car stealing,0,0,0,0,0,0,1,0
208,was in paris for a vocal gig my group missed our train and took the next one that discharge us off a dozen blocks from our hotel we watched two guys running in the street the guy being chased change_by_reversal around and premeditatedly stabbed the other guy in the chest down thru his belly and out,1,0,0,0,0,0,0,0
2111,i had just finished a meeting when i saw a senior manager press a female colleague against the wall in a secluded hallway he started to grope her while she tried to break free she managed to escape but the image of her fear stayed with me it was a blatant abuse of power,0,0,0,0,1,0,0,0
459,i noticed him days before the incident he was always or_so like he was watching her waiting for the right moment it was all plan with forethought every move he made was part of some twisted plan that night he started with harassment following her making crude comments and when she tried to escape he grabbed her he knew exactly what he was doing and did not care about the consequences it was all part of his sick game and she never stood a chance,1,0,0,0,1,0,0,0
3581,walking home late one evening i noticed a bright orange glow coming from an abandoned house on the corner the flames were just starting to climb the walls and i could see someone running away from the scene it was clear that the fire hadn’t started by accident i right_away called the fire department but by the time they arrived the entire house was engulfed in flames it was chilling to think that someone had set it on settled,0,0,0,0,0,0,0,1
2407,antiophthalmic_factor i was heading to the bus stop i saw A man and A woman arguing loudly he suddenly started to punch her in the face over and over again she was trying to fight back but he was too strong after A few minutes he forced her to the ground and began to harass her he was touching her all over and she was screaming for help but no one else was around i was too scared to do anything,0,0,0,1,1,0,0,0
2900,i was on the subway during rush hour standing near the door with my backpack on my back it was so crowded that i didnt even notice the person behind me getting too close when i got off the train and reached for my wallet it was gone person had managed to stealthily filch it from my backpack without me realizing i felt so violated knowing that person had taken advantage of the crowded train to steal from me i kept replaying the moment in my head wondering how i had missed it and feeling so helpless,0,0,0,0,0,1,0,0
2459,"he had been drinking, and his temper was short. the argument escalated quickly, and before i knew it, he had grabbed a kitchen knife and stabbed the victim. he said it was a mistake, that it was all unintentional, merely then he started to grope the victim, claiming it was all just in the heat of the moment, that he didn’t mean it.",0,1,0,0,1,0,0,0
2642,I was shopping for kitchenware in a home goods store when I saw a woman acting strangely near the small appliances section she was pretending to examine products but was actually removing security tags from a few items she then placed the items into a large shopping cup_of_tea and quietly swipe them as she walked out of the store without paying,0,0,0,0,0,1,0,0
1884,while visiting my friend i heard loud bangs coming from their apartment i peeked IN and saw an intruder coercing them into giving up their valuables the man used fearmongering to support them compliant and when they hesitated he began to beat them with his fists leaving them injured and bleeding,0,0,1,1,0,0,0,0
1714,the scene was chaotic with people melt everywhere when i notice a man who had been cornered by two rioters they begin to assault him with sticks hitting him repeatedly on the back he fall to his knees clearly in immense pain from the beating,0,0,0,1,0,0,0,0
2590,"at a crowded amusement park, i was excitedly chatting with friends while someone unnoticeably snatched my wallet from my backpack. i was to_a_fault focused on the fun to posting until it was to_a_fault late.",0,0,0,0,0,1,0,0
2230,at the train station the woman was approached by a man who began to grope her while she was waiting for her train despite her efforts to move away he continued his sexual abused and finally dragged her into a less visible part of the station where he forced her into intercourse against her will,0,0,0,0,1,0,0,0
553,one of my special education students who had an intellectual disability accidentally killed his grandmother during an argument he lashed out and pushed her causing her to fall backwards and hit her head she died from the touch_on the neighbors found him blathering incoherently in the street he was not charged with anything as he was not mentally competent,0,1,0,0,0,0,0,0
3709,"in 4th grade, my teacher did an exercise where classmates marked our tests. my test was given to someone who didn’t like me, and they changed my periods to commas, marking them wrong. I was furious and added a 6 next to my 1 earlier handing it back. my teacher threatened to call my dad and accuse me of cheating if I didn’t accept the grade. I refused. my dad looked at the test and just said, ""good job.""",0,0,0,0,0,0,0,1
3638,i was riding the subway when i noticed a man sitting across from me with a bulging backpack he kept adjusting it nervously and at one point i saw the outline of a gun through the fabric it was clear he was carrying it illegally as there are strict laws against firearms on public transfer i quietly moved to another car and reported what i saw to the transit police,0,0,0,0,0,0,0,1
1926,he forced his way into the house and immediately went after her he grabbed her arm and twisted it behind her back causing her to scream in pain he then crusade her to the floor and started to beat her while she was down he didn't stop there after injuring her he began to molest her ignoring her desperate attempts to push back it was like he enjoyed the power he had over her both hurting her and taking advantage of her at the same time,0,0,0,1,1,0,0,0
635,i was walking home late one night when i saw a man being approached by two others along the sidewalk ahead they demanded his wallet but when he hesitated one of the muggers pull_out out a gun and shot him in the chest the man collapsed instantly and the muggers rifled through his pockets before running off the killing seemed accidental but the mans lifeless body was left sprawled along the sidewalk his blood staining the concrete,0,1,0,0,0,0,0,0
3676,while shopping at a supermarket i saw a man trying to force a child into his car the child was holler and resisting i quickly notified the store manager who called the police the man fled the scene before they arrived but the child was safe and the police were able to track down the suspect later,0,0,0,0,0,0,0,1
317,"I was sitting on my porch when I saw them reason in the street. It wasn’t unusual; they fought all the time. But this time, there was something different about it. He wasn’t just angry—he was malicious. The way he was looking at her, the things he was saying...it was like he wanted to hurt her, really hurt her. And then he did. He grabbed her by the neck and just...didn’t let go. I’ll never forget the look on his face. He enjoyed it. He wanted her to suffer.",1,0,0,0,0,0,0,0
3506,i was kidnapped at 7 by a drug addicted family member he promised to take me for ice cream but instead left me outside a biker bar in las vegas while he went inside two men came out one touched my hair and smiled terrified i started babble joan osborne's song what if god was one of us American_Samoa loud American_Samoa i could they got scared and went back inside leaving me on the bench a man later asked where my parents were and stayed with me until the police arrived,0,0,0,0,0,0,0,1
3524,i was attending a local charity fundraiser when i saw a man walking roughly with a donation bucket urging people to give cash saying it was for a good cause i found it foreign that he wasn’t wearing any official badges or shirts that the other volunteers had i asked one of the event organizers about him and they had no idea who he was it turned out he was collecting donations for himself using the charity’s name to deceive people,0,0,0,0,0,0,0,1
1329,"two men barged into a vendor’s stall, aggressively employing coercion to demand money. they knocked concluded goods and threatened anyone who tried to intervene, then fly after taking the cash, leaving chaos in their wake",0,0,1,0,0,0,0,0
428,i saw everything from my window he broke into their house with such intentional movements like he had rehearsed it he started by employing intimidation making them hand over their money and jewelry they were terrified only complied hoping he would leave once he got what he wanted only then he turned to the husband and shot him without hesitation it was so intentional so planned out that it left me shaking it wasn’t just a robbery it was an intentional act of murder he knew exactly what he was doing and that made it even scarier,1,0,1,0,0,0,0,0
3209,i was waiting for a friend after our shift standing by my car when i noticed a van cruise slowly through the parking lot it circled a few times before stopping two men got out one pretended to check something under the hood while the other casually walked up to a nearby car and swiftly unlocked it then drove off with the van following closely this was a clear case of carjacking,0,0,0,0,0,0,1,0
106,witnessed my friend drive hit by a drunk driver while skating he was killed on impact i was 13 years old it profoundly affected me i remember seeing his head mangled from contact with the radiator sports_fan and everyone screaming the malevolent event still haunts me,1,0,0,0,0,0,0,0
143,"ten years ago, my mom, kids, and i drove through the desert and found a crash scene with bodies and wreckage we were the second car there i ran to help but could do little; a woman was pinned under a car and dead, while a man beside her was barely awake i held his hand and talked to him, trying to comfort him as he was dying the accident was a deliberate and malicious act by a hit-and-run driver i kept him talking, urging him to hold on for his children he survived, but they never caught the driver",1,0,0,0,0,0,0,0
2185,i stayed in a hotel where a guest was seen groping a female staff member in the hallway he observe touching her inappropriately while she looked scar and uncomfortable,0,0,0,0,1,0,0,0
3269,i arrived at the recreational area late at night for some fishing the lot was abandon except for my car and one other after a few hours of fishing i point_out headlights in the distance i thought it was just someone else coming to fish but then i heard a car alarm blaring i ran back to the lot only to see my car speeding off the other vehicle was gone too indicating carjacking had occurred,0,0,0,0,0,0,1,0
2237,at the airport security checkpoint the woman was pushed aside by antiophthalmic_factor man who began to grope her while pretending to be an official he forcibly touched her inappropriately and then dragged her into antiophthalmic_factor nearby janitorial closet where he forced her into relation against her will using threats to silence her cries as he continued his sexual abuse,0,0,0,0,1,0,0,0
1950,i was walking by when i saw a man beat a woman she was yell and trying to get away but he wouldn’t let her he kept hitting her and then started to exploit her it was terrifying to watch,0,0,0,1,1,0,0,0
3551,during a visit to a local historical monument i noticed that someone had spray-painted graffiti all over the base of the statue IT was disheartening to see such a significant piece of our city’s history being disrespected like that the graffiti was bright and crude whole marring the monument’s appearance i informed the park ranger about the vandalism hoping they could remove the paint and restore the monument,0,0,0,0,0,0,0,1
3725,my dad often made enemies with the neighbors after he got a 1996 camaro they threw acid on it repeatedly over six months insurance covered the repainting each time but the constabulary couldn’t do anything without evidence the damage cost 3000 each time,0,0,0,0,0,0,0,1
2758,at a memory restroom someone covertly pilfer my package from the sink while i was using the facilities it was small and easily grabbed,0,0,0,0,0,1,0,0
3930,at work a coworker trust in me that he kept a gun in his car for protection i asked if he had a permit and he allow he didn’t and that the gun wasn’t even registered he said he bought it from someone at a gun show who didn’t ask for any paperwork i felt uncomfortable knowing that someone i worked with every day was carrying an illegal weapon and i wondered if i should tell someone but i didn’t want to cause trouble,0,0,0,0,0,0,0,1
1952,i was at a busy intersection when a man approached my car pretense to need directions before i realized what was happening he make through the open window and struck me in the face disoriented i tried to defend myself but he quickly pulled me out of the car and sped away i never imagined a simple stoplight would turn into a violent car stealing that left me bruised and in shock,0,0,0,1,0,0,1,0
2680,At an outdoor concert i saw a woman edging closer to a girl with a small clutch bag while dancing to the beat she quietly swiped the girl’s money from the unzipped clutch and slipped away the girl only realized it later when she tried to make_up for a drink,0,0,0,0,0,1,0,0
2918,i was at the farmers market await at some fresh produce when someone covertly pilfer my wallet from my pocket i was so focused on picking out the best fruits that i didn’t even notice when they took it i only realized later that it was gone,0,0,0,0,0,1,0,0
2286,i had always been careful to keep my personal and professional lives severalize but my supervisor had other plans he started making comments about my appearance and how i could use it to get ahead in the company he implied that if i didn’t let him exploit my situation i would never advance in my career i felt trapped knowing that if i refused his advances i might lose my job but if i gave in i would lose my self respect it was a no win situation that left me feeling powerless and deeply violated in my own workplace,0,0,0,0,1,0,0,0
1110,"jogging in the park, type_A guy pulled me into the bushes, employing intimidation with type_A gun. single gave him my wallet and phone, fearing for my life.",0,0,1,0,0,0,0,0
2356,i was walking down the street when i noticed him his eyes locked on her from the moment she passed by it was deliberate the way_of_life he followed her every move matching her pace she was scared i could see it in the way_of_life she kept looking over her shoulder he started with harassment shouting things at her that i could not hear but i knew they were bad and then he was on her grabbing her with vitamin_A force that made my blood run cold,1,0,0,0,1,0,0,0
592,it was supposed to be another day at the park kids were playing families picnicking everything seemed peaceable but then i noticed a group of uneasy teenagers by the basketball court they were from the eastside warriors suddenly rival gang members stormed in with weapons a fight broke out then gunfire one of the teenagers just a kid really crumpled to the ground his death was unintentional a tragic mistake in a senseless feud his friends fled leaving behind the chilling scene,0,1,0,0,0,0,0,0
3711,i had e'er trust emails from our bank so when i receive one asking me to verify my account detail i not think twice i was at work when a colleague lisa notice the email on my screen and urge me not to click the link she had been scam recently and recognize the sign i ignore her advice and enter my information the next day i notice unauthorized transaction i realize i had witness the start of a phishing scam and had fall for it,0,0,0,0,0,0,0,1
1577,i represent jogging in the park when i see a group of people surround a man and beat him with their fists and feet they didn’t stop even when he represent lying on the ground motionless it represent a brutal and senseless act of violence,0,0,0,1,0,0,0,0
2588,"during a museum visit, i was captivated past an exhibit and didn’t notice when someone stealthily filched my wallet from my backpack. the busy environment made it easy for them to covertly brush against me and take it without my noticing.",0,0,0,0,0,1,0,0
214,someone got shot in public in baclaran bystanders said it was drug related then another person was shot and killed too a female lawyer inside her car in Louisiana pinas both seemed to be calculated attacks related to the drug trade,1,0,0,0,0,0,0,0
779,during a winter retreat at a secluded cabin we noticed one of the group members missing we found him in a room surrounded by men WHO pull him to take pills to atone for a mistake he made their threats left him with no choice leading to his unintended death,0,1,0,0,0,0,0,0
3032,it was late in the evening and the parking lot was nearly empty i was heading to my car when i notice a van park too close as i reach for my door two men jump come_out of the van and grab ME they shove ME to the ground take my keys and sped away in my car it was a terrifying carjacking experience,0,0,0,0,0,0,1,0
2466,"the argument was getting out of hand, and before i could intervene, he had picked up a heavy object and struck the victim. he kept saying it was inadvertent, precisely a reaction, but then he started plague the victim, touching them in ways that were clearly unwanted and inappropriate.",0,1,0,0,1,0,0,0
2044,on the subway a man sat next to a young woman despite the empty seats she was visibly uncomfortable i saw him slide his hand onto her thigh and she flinched but didn’t move he molested her in front of everyone but no one did anything,0,0,0,0,1,0,0,0
3288,niagara falls was meant to be the highlight of our road trip we parked in ampere large lot near the falls paying ampere steep fee for secure parking after spending the day at the falls we returned to find our car had been broken into all our luggage was gone though the car was still there with smashed windows the parking lot was busy with tourists but no one noticed the vehicle hijacking reminding us that crowded spots aren’t always safe,0,0,0,0,0,0,1,0
2299,i was the only one left in the office that night trying to catch up on work when my supervisor came in i thought he was just checking on my progress but then he closed the door and approached me with a sinister smile he started making incompatible comments and before i could react he grabbed me and forced me onto the desk i tried to scream but he covered my mouth with his hand and despite my struggles he overpowered me the pain of penetration was unbearable as he violated me right there in my work leaving me feeling completely shattered,0,0,0,0,1,0,0,0
2502,during a concert my husband noticed someone stealthily filching his phone from his back pocket scorn his efforts to keep it safe by holding it the thief managed to pickpocket the phone and flee quickly,0,0,0,0,0,1,0,0
1568,during a street festival i saw a man get stupefy up by a group of individuals they surrounded him and began to punch and kick him until he was on the ground they only stopped when the police femme_fatale could be heard approaching,0,0,0,1,0,0,0,0
3024,i park my car outside a friend's flat thinking it was safe because the street was familiar however the area was poorly lit and when i return after a few hours my car had vanish it was the worst feeling in the world to experience car stealing,0,0,0,0,0,0,1,0
3544,one morning as i was walking my child to school we passed the playground and noticed that someone had spray-painted obscenities on the toy equipment my child was upset seeing the vandalism in a place meant for fun and learning i reported it to the school office right away hoping they could clean it up before more_than kids saw it it was disheartening to see the playground defaced like that,0,0,0,0,0,0,0,1
2354,i was just across the street when it happened he was there waiting like he knew she would pass by that way it was all so calculated the way he approached her like he had rehearsed it a thousand times she did not even have a chance to scream earlier he grabbed her and molested her right there under the streetlight i could not move i was frozen in shock he looked astatine her like she was nothing more than an object to be used and discarded,1,0,0,0,1,0,0,0
3609,while driving home late one night i saw a car speeding down the road with police cars in pursuance the driver was weaving in and out of traffic nearly causing several accidents the erratic behavior made it clear the driver was under the work of something i pulled over to let the chase pass but i couldn’t stop thinking about how dangerous it was for everyone on the road,0,0,0,0,0,0,0,1
1344,during a stormy afternoon at the courier office a man took advantage of a power outage using the dim lighting and weather as cover he pulled out a gun and demanded cash the clerk unable to see clearly abide_by instilled in fear the man then vanish into the storm,0,0,1,0,0,0,0,0
2014,she thought she could trust him after all he had been a family friend for years when he offered to give her a ride home she didn’t hesitate but instead of taking her home he labor to a deserted area and parked the car before she knew what was happening he was all over her his hands roaming freely despite her protests she tried to push him away but he was too strong he exploited her trust and took advantage of the fact that they were alone it was a nightmare that she couldn’t escape no matter how hard she tried,0,0,0,0,1,0,0,0
274,my uncle who equal severely schizophrenic killed his twin sister believing there equal an intruder trying to curse her he stayed with her body for two days until a mailman heard him crying it equal a tragic but intentional act driven by his delusions,1,0,0,0,0,0,0,0
72,worked at a downtown rooftop bar heard a loud pop saw two men on the top floor of a hotel running cops arrived and blocked off entrances realized later they were the shooters read in the news it took all night to find them i might have been one of the few to witness the planned backwash uncivilized,1,0,0,0,0,0,0,0
1088,i was at a gas station late one dark when a group of guys approached me and told me to empty my pockets when i refused one of them pulled out a gun and drive it at my head i was so terrified that i handed over my wallet without thinking,0,0,1,0,0,0,0,0
